Date,Close,High,Low,Open,Volume
10/16/2019,116.6429,117.2143,116.4979,117.0011,171600
10/17/2019,115.952,116.2932,115.662,116.1482,115300
10/18/2019,115.7985,115.9776,115.4659,115.9264,113400
10/21/2019,116.2676,116.5917,116.1738,116.3529,95700
10/22/2019,116.2932,116.839,116.2505,116.5064,80700
10/23/2019,117.1205,117.1205,116.5149,116.6344,112700
10/24/2019,117.8284,117.8455,117.419,117.6152,137500
10/25/2019,117.9393,118.0758,117.4617,117.8881,147900
10/28/2019,117.9905,118.0075,117.4105,117.6578,117400
10/29/2019,118.2804,118.3316,117.8711,117.8711,149700
10/30/2019,118.5704,118.6301,117.2058,117.2058,136400
10/31/2019,118.1696,118.434,117.9137,118.2975,166500
11/1/2019,119.2613,119.483,118.9372,119.0822,115800
11/4/2019,119.8839,119.9436,119.4318,119.4318,137900
11/5/2019,120.0374,120.208,119.7559,120.1568,80500
11/6/2019,119.7218,120.1312,119.5683,119.9436,98900
11/7/2019,121.8456,122.3914,121.6579,121.7091,179800
11/8/2019,123.1505,123.3126,122.7582,122.8179,191900
11/11/2019,123.7219,124.0205,123.1164,123.6281,210200
11/12/2019,123.2784,123.9096,122.5449,123.4746,119600
11/13/2019,123.2955,123.4234,122.8435,123.2358,113800
11/14/2019,122.707,122.707,121.8626,122.3914,98800
11/15/2019,123.0482,123.159,122.7496,122.8264,114500
11/18/2019,122.4767,122.6132,122.1953,122.2209,128400
11/19/2019,121.8371,122.4426,121.7944,122.4426,133300
11/20/2019,120.5747,121.0012,119.8327,120.8988,93300
11/21/2019,121.2315,121.4362,120.9927,121.1974,61300
11/22/2019,121.5641,122.0503,121.4106,122.0503,69900
11/25/2019,121.5726,121.7091,120.0459,120.0459,115700
11/26/2019,121.0865,121.1121,120.498,121.095,86400
11/27/2019,120.8221,120.9927,120.2677,120.6771,179900
11/29/2019,119.5854,119.901,119.466,119.5342,107800
12/2/2019,119.6366,120.5577,119.1504,120.5577,117800
12/3/2019,120.0289,120.0801,119.3636,119.8413,109300
12/4/2019,122.2891,122.8349,121.7432,122.8349,175400
12/5/2019,121.82,122.0758,121.6068,122.0503,91500
12/6/2019,121.7688,121.837,121.3935,121.4106,93900
12/9/2019,121.0182,122.0759,120.9927,122.0759,99300
12/10/2019,120.4127,120.8221,120.2592,120.5151,147000
12/11/2019,120.788,120.9671,120.2421,120.5406,139400
12/12/2019,120.7709,120.9415,119.6024,120.1312,150000
12/13/2019,121.1974,121.8627,120.9245,121.6324,89100
12/16/2019,121.5641,121.6665,121.2656,121.2741,75900
12/17/2019,121.7688,121.8455,121.3594,121.4362,70600
12/18/2019,121.4447,121.5726,121.2315,121.4703,69700
12/19/2019,121.7603,121.965,121.5044,121.9479,92700
12/20/2019,121.0865,121.3338,119.8839,119.8839,129300
12/23/2019,121.078,121.2144,120.8562,121.2144,85900
12/24/2019,120.5492,120.8391,120.4212,120.6856,66700
12/26/2019,120.7112,120.7112,120.1227,120.5662,73700
12/27/2019,120.498,121.1121,120.4639,121.1121,133000
12/30/2019,119.9266,120.6515,119.7816,120.6515,91800
12/31/2019,119.8668,120.0289,119.5172,119.901,89700
1/2/2020,121.3168,121.4106,120.7112,121.1121,118100
1/3/2020,120.0459,120.6174,119.6621,120.4553,174900
1/6/2020,120.063,120.1653,118.9457,118.9457,150200
1/7/2020,120.6942,121.4788,120.5662,121.223,123500
1/8/2020,120.3956,120.7539,119.918,120.1824,117700
1/9/2020,119.8412,120.3956,119.5001,120.3956,116200
1/10/2020,119.176,119.5427,118.9542,119.4063,172000
1/13/2020,119.8839,119.9606,119.1674,119.5427,114100
1/14/2020,119.7218,120.0118,119.4233,119.7645,109400
1/15/2020,118.8604,119.2527,118.7922,119.0736,138200
1/16/2020,119.4916,119.4916,118.8689,118.9287,104000
1/17/2020,119.4404,119.4574,118.9542,119.1333,91100
1/21/2020,121.4362,121.9309,120.6003,120.8988,166200
1/22/2020,120.7368,121.3082,120.4468,121.0524,170800
1/23/2020,122.0162,122.0503,121.1974,121.4959,169400
1/24/2020,121.7603,122.6132,121.3168,122.3829,204900
1/27/2020,120.3103,120.7197,119.9862,120.6345,186800
1/28/2020,121.6068,121.6153,120.8306,120.8306,234500
1/29/2020,120.7283,121.6068,120.7283,121.6068,116900
1/30/2020,120.3274,120.4212,119.176,119.8327,111400
1/31/2020,118.4169,119.918,118.1354,119.4489,281600
2/3/2020,118.4851,119.3039,118.1696,118.2804,160600
2/4/2020,120.2165,120.7965,119.8583,120.0374,208100
2/5/2020,120.8732,121.2826,120.6515,121.2826,104100
2/6/2020,122.6899,123.1505,122.0161,122.8179,204600
2/7/2020,121.4021,122.1015,121.3339,121.9565,98000
2/10/2020,120.498,121.0268,120.0119,120.1995,135800
2/11/2020,121.2059,121.4021,120.8562,121.1035,151200
2/12/2020,121.4788,121.675,121.0694,121.1121,99100
2/13/2020,120.3445,120.6515,120.0715,120.2592,135900
2/14/2020,119.5342,120.2506,119.2016,119.918,139200
2/18/2020,118.8775,119.4063,118.1952,118.6045,275800
2/19/2020,117.564,118.2804,117.2911,117.3849,315200
2/20/2020,118.6472,118.9031,117.9052,118.2378,241000
2/21/2020,118.5875,119.2442,118.2463,118.8092,150600
2/24/2020,114.7068,115.4062,114.2974,115.2441,398800
2/25/2020,114.3144,116.2164,113.6918,116.2164,317700
2/26/2020,115.2526,116.2335,114.8177,115.3123,316800
2/27/2020,112.0713,114.0586,111.9263,113.5724,304700
2/28/2020,111.5169,111.5596,109.1714,109.8964,367900
3/2/2020,113.1886,113.4189,110.9966,111.7301,264200
3/3/2020,111.6875,114.2803,110.8943,112.9669,289000
3/4/2020,112.4551,112.5745,110.0243,110.4508,244600
3/5/2020,110.1949,110.7323,109.8538,110.4508,401900
3/6/2020,108.4124,109.0691,107.6362,108.6768,292200
3/9/2020,104.7278,107.2012,104.2587,104.5658,435200
3/10/2020,108.31,108.3186,105.1116,107.713,462100
3/11/2020,104.7278,107.6618,104.5743,106.7492,565500
3/12/2020,95.6956,101.3077,95.0815,101.3077,536300
3/13/2020,99.1328,100.0198,95.1753,99.943,448700
3/16/2020,92.5399,95.96,92.1219,93.8192,409400
3/17/2020,101.4015,102.1009,96.9749,98.604,743300
3/18/2020,98.9963,101.7341,95.5591,98.8258,579800
3/19/2020,100.8386,102.6979,99.7554,100.7448,481000
3/20/2020,99.3289,103.9261,99.3289,102.3482,317000
3/23/2020,94.7574,97.5805,92.6337,96.992,487900
3/24/2020,99.2351,99.7639,95.9685,97.2564,407400
3/25/2020,103.4485,105.0775,101.0348,103.747,486900
3/26/2020,107.7556,107.9433,104.0711,104.0711,377300
3/27/2020,108.5232,110.2376,106.6213,106.698,329700
3/30/2020,108.7012,108.762,106.7741,108.0067,274400
3/31/2020,104.1264,106.0449,103.7792,104.3434,356600
4/1/2020,101.3138,103.5882,101.1315,102.4336,398100
4/2/2020,102.2774,102.5378,100.4544,100.6194,292600
4/3/2020,99.8294,100.4284,98.944,99.6645,337100
4/6/2020,106.2619,106.6091,103.649,104.1698,328200
4/7/2020,105.8192,109.0918,105.8192,109.005,239600
4/8/2020,107.2428,107.5727,105.689,106.9216,238900
4/9/2020,107.13,108.3713,106.8522,107.8244,216300
4/13/2020,105.2636,105.7324,104.3261,105.6889,154300
4/14/2020,108.1977,108.7272,107.3817,108.3106,297800
4/15/2020,106.7654,107.6942,106.4529,107.6942,302200
4/16/2020,105.7584,105.9928,104.6125,105.906,195400
4/17/2020,108.1717,108.4755,107.2255,108.4755,180900
4/20/2020,105.6542,106.9216,105.5935,106.4963,176700
4/21/2020,104.7514,105.8886,104.5257,105.4285,221700
4/22/2020,105.4112,106.0275,105.1334,106.0275,181700
4/23/2020,105.6282,107.0084,105.6195,106.2272,156100
4/24/2020,106.3921,106.5918,105.6369,106.557,114100
4/27/2020,107.8158,108.0067,106.9911,107.4251,160300
4/28/2020,108.9356,110.1856,108.9182,109.5779,195700
4/29/2020,110.9929,111.8002,110.3679,110.8193,171100
4/30/2020,107.2862,108.571,106.748,108.4234,265300
5/1/2020,105.1421,106.1056,105.0466,105.5935,183200
5/4/2020,104.7775,104.9858,104.0136,104.3868,189500
5/5/2020,105.8712,106.6699,105.715,106.3661,124900
5/6/2020,105.5414,107.1647,105.4112,107.1647,131400
5/7/2020,105.4893,106.0796,105.2375,105.4285,146700
5/8/2020,106.8609,107.2515,105.8712,105.8886,216200
5/11/2020,107.3123,107.5293,106.7393,106.965,179100
5/12/2020,104.3174,106.2532,104.2132,105.5067,355200
5/13/2020,102.2253,104.0222,101.5742,104.0222,340500
5/14/2020,101.5222,101.6176,99.9943,100.6975,255300
5/15/2020,101.4701,101.8694,100.793,100.8711,179100
5/18/2020,103.7097,103.9528,102.5205,102.833,236300
5/19/2020,102.6246,103.892,102.6246,103.5535,220600
5/20/2020,104.0135,104.4563,103.5361,104.0309,162600
5/21/2020,102.3902,103.4146,102.017,103.1889,132300
5/22/2020,102.0517,102.4857,101.6697,102.425,131800
5/26/2020,107.7376,107.9546,106.5223,106.8175,378700
5/27/2020,110.0815,110.2203,108.3713,109.7342,330200
5/28/2020,111.427,112.2603,111.21,112.1475,341700
5/29/2020,109.387,109.5953,108.2585,109.3262,269100
6/1/2020,109.7689,110.1075,108.2932,108.4234,233500
6/2/2020,109.795,110.3505,109.3349,109.7168,237900
6/3/2020,111.7482,112.1996,110.7499,111.1579,237000
6/4/2020,111.2534,112.052,110.6891,110.6891,196900
6/5/2020,113.8055,114.5868,112.9548,112.9548,238900
6/8/2020,114.6476,114.6996,113.5364,114.4653,189500
6/9/2020,113.3628,113.7968,112.5208,112.8506,195800
6/10/2020,113.7274,114.4219,113.2239,113.8489,158400
6/11/2020,108.0241,111.019,107.4946,110.5762,266800
6/12/2020,110.9582,111.427,109.8037,111.2447,241600
6/15/2020,110.5936,111.3054,108.7272,109.5259,188000
6/16/2020,112.5034,113.9531,111.6006,113.4583,169000
6/17/2020,111.8784,112.842,111.8436,112.5728,157300
6/18/2020,112.0867,112.0867,111.5311,111.8784,114200
6/19/2020,110.9322,112.0607,110.6804,111.9826,138800
6/22/2020,111.2273,111.4009,110.4026,111.0537,124600
6/23/2020,112.0607,113.1197,111.9565,112.9982,244800
6/24/2020,110.9408,112.3471,110.2464,112.3298,433600
6/25/2020,110.9148,110.9409,109.387,109.7689,192000
6/26/2020,109.5172,111.0363,109.2915,111.0363,229700
6/29/2020,110.1509,110.2464,109.3175,109.7863,242500
6/30/2020,109.0571,109.4825,108.3974,108.9529,222100
7/1/2020,107.7637,108.5449,107.6682,108.3019,255100
7/2/2020,109.7168,110.7065,109.4998,110.42,326500
7/6/2020,110.229,110.5936,109.6648,110.3853,285700
7/7/2020,108.4755,109.7603,108.4755,109.387,184200
7/8/2020,108.8661,108.9356,108.2237,108.9356,179700
7/9/2020,107.4946,108.571,106.6873,108.571,168200
7/10/2020,108.4842,108.5536,107.2689,107.5987,198700
7/13/2020,108.5536,109.9512,108.354,109.9512,218200
7/14/2020,109.7516,109.9252,108.6404,108.6404,191900
7/15/2020,110.5329,111.2447,110.1856,110.9582,201500
7/16/2020,109.8037,110.4721,109.4477,110.4721,212400
7/17/2020,110.2985,110.5328,109.8471,110.3158,137000
7/20/2020,110.4894,110.802,110.1769,110.4026,145600
7/21/2020,109.6127,110.5415,109.5259,110.4461,153000
7/22/2020,109.604,109.7169,108.9356,109.17,104800
7/23/2020,109.2568,110.203,109.1179,109.3523,138800
7/24/2020,108.6925,109.5085,108.5536,108.8314,124000
7/27/2020,110.7412,111.1579,109.9165,110.1075,149600
7/28/2020,108.9095,109.3957,108.7012,109.3783,161800
7/29/2020,107.6335,107.8158,106.8175,107.1039,224800
7/30/2020,106.3053,106.4789,105.2202,105.906,186100
7/31/2020,103.5969,104.3608,103.0066,104.1698,271900
8/3/2020,104.9858,105.1507,103.7445,103.8399,240700
8/4/2020,106.6959,107.2515,106.097,106.7133,162400
8/5/2020,108.354,109.2307,108.1282,109.0918,172600
8/6/2020,111.4096,112.4166,110.7672,111.618,248000
8/7/2020,112.8159,112.8506,112.1648,112.8506,214900
8/10/2020,113.3454,113.4062,112.8159,112.8506,174000
8/11/2020,116.1059,117.3386,115.941,117.191,287700
8/12/2020,118.4411,118.8491,118.198,118.8143,251600
8/13/2020,117.7466,118.3543,117.4341,118.2761,158100
8/14/2020,116.5139,116.7483,115.9757,116.0365,110700
8/17/2020,117.6511,117.6771,116.8178,117.1476,158800
8/18/2020,118.1286,118.5626,117.9463,118.2501,121200
8/19/2020,117.3733,118.4932,117.3126,118.2588,111900
8/20/2020,116.4011,116.54,115.9757,116.0886,118000
8/21/2020,116.1754,116.2448,115.5504,115.6459,122600
8/24/2020,116.9827,117.5817,116.6442,116.8872,154300
8/25/2020,117.0087,117.3646,116.4445,117.191,126800
8/26/2020,117.0956,117.2518,116.3143,116.6702,138300
8/27/2020,115.941,116.5226,115.6024,116.4705,165000
8/28/2020,116.2535,116.5747,115.9497,116.349,100300
8/31/2020,114.9601,115.559,114.3958,115.559,183300
9/1/2020,114.8472,114.9861,113.7968,114.4132,143900
9/2/2020,115.0382,115.125,114.2135,114.3177,123000
9/3/2020,112.8072,114.5434,112.4947,114.2569,173300
9/4/2020,115.6024,116.1059,113.6579,115.4549,203000
9/8/2020,113.9184,114.6736,113.3715,113.7187,227300
9/9/2020,113.8316,114.1267,113.1284,113.1284,179900
9/10/2020,113.0069,114.0225,112.894,113.2499,133700
9/11/2020,114.0138,114.2396,113.3194,113.8316,155800
9/14/2020,116.1233,116.6268,115.8282,116.2362,193000
9/15/2020,116.349,117.0001,116.2448,116.7396,100900
9/16/2020,116.349,116.9827,116.3316,116.8004,125800
9/17/2020,117.191,117.5556,115.941,116.1494,132400
9/18/2020,116.54,117.4602,116.54,116.7396,128000
9/21/2020,113.9097,114.8472,113.0329,114.8472,306300
9/22/2020,114.8038,114.8472,113.8663,114.0746,144600
9/23/2020,115.7066,117.3299,115.6198,116.7744,199100
9/24/2020,114.4566,115.1858,113.6406,114.0486,199500
9/25/2020,115.4288,115.559,114.5868,115.1076,189300
9/28/2020,118.0678,118.3282,117.2258,117.2258,219000
9/29/2020,118.2925,119.6142,118.2396,119.015,136500
9/30/2020,116.6976,117.4201,116.4157,116.8827,155900
10/1/2020,116.6888,117.0413,116.3276,116.8651,130800
10/2/2020,116.072,116.4245,115.3231,115.4112,98800
10/5/2020,116.398,116.4685,115.6491,115.8517,236200
10/6/2020,115.6579,116.865,115.5698,116.2482,256600
10/7/2020,116.6888,116.9091,116.3187,116.9091,115900
10/8/2020,117.147,117.3144,116.7241,117.1294,99300
10/9/2020,116.3804,116.6271,116.2835,116.5038,107800
10/12/2020,116.1337,116.5038,115.9751,116.3099,144400
10/13/2020,116.8827,117.3056,116.68,117.0501,104600
10/14/2020,115.8958,116.2835,115.7019,115.9927,105100
10/15/2020,115.5786,115.6226,114.8825,115.1116,123000
10/16/2020,115.1116,116.0544,115.0675,115.1204,144400
10/19/2020,115.3231,116.1249,115.094,116.1249,106800
10/20/2020,115.702,116.1161,115.1292,115.3231,138300
10/21/2020,117.3144,117.8872,117.0677,117.1911,162900
10/22/2020,117.5611,117.6845,116.8827,117.5347,70800
10/23/2020,117.4378,117.9136,117.0149,117.9136,59900
10/26/2020,117.0589,117.5083,116.6271,117.2968,142000
10/27/2020,116.7153,117.2263,116.539,117.2263,144800
10/28/2020,114.6093,115.6138,113.9132,115.5433,229500
10/29/2020,115.7372,116.6183,114.9089,116.2483,140600
10/30/2020,115.6843,115.887,115.0235,115.3231,116000
11/2/2020,117.4025,117.7638,116.8915,117.2439,146200
11/3/2020,119.7199,120.557,118.4775,118.4775,147600
11/4/2020,118.2132,118.874,118.081,118.7154,185100
11/5/2020,120.7773,121.0681,119.438,119.7111,155900
11/6/2020,120.8918,121.773,119.9314,120.4513,165100
11/9/2020,123.0418,124.8658,123.0418,123.6234,245600
11/10/2020,123.3062,124.6631,123.0418,123.0947,217800
11/11/2020,125.5442,126.2844,125.227,125.7469,176000
11/12/2020,123.0858,124.5309,123.0065,124.5309,99500
11/13/2020,124.7865,124.9891,123.4824,123.6146,136200
11/16/2020,126.9805,127.4563,126.3284,126.3461,130200
11/17/2020,125.7733,126.4254,125.1741,125.8438,150100
11/18/2020,124.9715,126.1434,124.4781,124.9891,228600
11/19/2020,124.1697,124.3107,123.4736,123.9758,140000
11/20/2020,125.2358,126.0377,125.183,125.3856,113000
11/23/2020,126.2315,126.8483,126.1963,126.6633,238000
11/24/2020,126.7426,127.3505,126.161,126.7954,188300
11/25/2020,124.5133,124.716,123.3855,124.2137,231400
11/27/2020,123.5,124.3811,123.3943,123.4471,77300
11/30/2020,118.4775,122.0373,118.4687,119.764,355200
12/1/2020,119.9578,120.2398,119.1119,119.482,289200
12/2/2020,120.1341,120.4601,119.6318,119.8785,197900
12/3/2020,120.5835,121.7378,120.4953,121.3941,171500
12/4/2020,121.8435,122.3457,121.3765,121.5086,137800
12/7/2020,121.7289,122.3193,121.3324,122.1254,150100
12/8/2020,122.2488,122.4603,121.6849,121.8787,130700
12/9/2020,124.1344,125.5619,123.0682,124.1873,190300
12/10/2020,126.0641,126.1698,125.0332,125.7909,319900
12/11/2020,133.0515,133.7035,131.3245,131.8355,708800
12/14/2020,135.3249,136.488,135.2279,135.6949,494700
12/15/2020,134.6816,135.2279,133.8445,135.2279,285300
12/16/2020,136.6553,136.999,134.8138,135.8359,266100
12/17/2020,136.2588,137.7215,136.1707,137.5629,222100
12/18/2020,135.4922,135.7566,134.6728,135.4746,327300
12/21/2020,133.73,133.73,131.6329,132.5228,257100
12/22/2020,132.8489,133.7124,132.3642,133.448,181800
12/23/2020,133.1925,133.3599,132.3466,132.7343,317900
12/24/2020,132.5845,133.1661,132.329,132.329,150200
12/28/2020,134.4613,135.1839,134.1353,134.9019,215600
12/29/2020,135.1134,136.7523,134.7257,136.576,265100
12/30/2020,135.7742,136.7611,135.7302,136.1443,193500
12/31/2020,136.1972,136.4351,135.6685,136.0562,160000
1/4/2021,135.0693,137.2898,133.9503,137.2898,315600
1/5/2021,135.1662,135.1662,133.7124,133.8534,231800
1/6/2021,135.2808,135.8447,134.3556,134.5583,296100
1/7/2021,134.523,134.5495,133.5009,133.6331,345000
1/8/2021,134.6816,135.7478,134.0296,135.3425,418100
1/11/2021,135.1574,135.88,133.7741,134.99,335500
1/12/2021,133.7124,134.0031,132.7431,134.0031,618700
1/13/2021,132.7431,133.0515,132.1968,132.9458,387500
1/14/2021,133.3511,134.1706,133.2542,133.4745,314900
1/15/2021,130.7694,131.4214,129.8706,130.9896,390600
1/19/2021,130.5226,131.0601,129.9235,130.8046,368800
1/20/2021,132.1528,132.2056,130.5491,131.0513,256000
1/21/2021,133.3511,134.5583,132.5228,133.2542,469100
1/22/2021,130.3641,130.928,130.0645,130.5843,393400
1/25/2021,129.2802,130.364,127.985,130.364,369500
1/26/2021,128.6282,129.0952,128.2493,128.6458,285800
1/27/2021,125.6852,127.6766,125.3328,127.4916,407500
1/28/2021,126.2668,126.8748,125.4297,125.8438,275100
1/29/2021,123.8172,125.2887,123.3943,125.2887,342600
2/1/2021,123.7203,124.0023,122.7334,123.5,362900
2/2/2021,126.1082,126.3284,124.8746,125.7028,447900
2/3/2021,130.4698,130.9015,129.3948,129.8001,462000
2/4/2021,130.4258,131.1835,129.9676,130.5932,250800
2/5/2021,132.9281,133.2101,131.5183,132.1439,329800
2/8/2021,134.7521,134.7873,134.0912,134.1882,309400
2/9/2021,135.6949,136.0562,134.6904,135.1927,326800
2/10/2021,142.3563,143.9512,137.1136,137.4572,1415500
2/11/2021,140.0477,143.2639,139.4397,143.2639,466600
2/12/2021,141.4135,142.136,140.6822,140.6822,418000
2/16/2021,137.8801,140.3297,137.607,139.8362,468500
2/17/2021,137.9242,138.1533,136.9021,137.6422,279400
2/18/2021,135.2103,135.5099,134.1882,134.9371,490500
2/19/2021,135.2984,135.88,134.946,135.4394,231800
2/22/2021,134.3204,135.6244,134.0472,135.2984,291300
2/23/2021,134.5759,134.9812,132.0294,133.4921,304000
2/24/2021,134.3291,134.7433,132.8136,133.0427,419300
2/25/2021,131.5183,134.1706,130.831,134.1706,446200
2/26/2021,130.3464,132.4611,129.3507,132.2761,592900
3/1/2021,131.5888,132.144,130.8046,131.4743,347900
3/2/2021,131.4743,132.329,131.0778,131.7651,337100
3/3/2021,131.1395,132.3378,131.0073,132.1704,377900
3/4/2021,129.3948,131.536,128.2493,130.972,353400
3/5/2021,130.8663,131.2628,128.6018,130.4522,313600
3/8/2021,130.6107,132.5228,130.3993,130.9103,474500
3/9/2021,133.5273,134.3292,132.6638,132.9282,349700
3/10/2021,133.8269,134.0824,132.3906,133.1132,472100
3/11/2021,132.4876,133.307,131.2892,132.3025,498400
3/12/2021,132.6374,132.796,131.7915,131.9677,295500
3/15/2021,134.7257,135.3953,134.1618,134.8138,394000
3/16/2021,134.0208,134.523,133.6507,133.9327,284800
3/17/2021,135.3777,135.8623,133.9943,134.5935,319100
3/18/2021,138.9639,140.5852,138.3383,138.7172,824300
3/19/2021,139.7305,139.9861,138.4353,139.8451,425100
3/22/2021,136.1179,136.7523,135.8624,136.7523,451100
3/23/2021,133.3511,134.8931,133.1396,134.8579,386900
3/24/2021,132.7607,133.3864,132.5228,133.0427,344200
3/25/2021,133.1132,133.2806,131.395,132.1704,273800
3/26/2021,135.1398,135.1751,134.012,134.8138,312200
3/29/2021,136.488,136.8404,135.2808,135.6949,317200
3/30/2021,137.7593,138.4486,137.3206,137.5444,476000
3/31/2021,139.72,140.087,139.4961,139.8632,289200
4/1/2021,138.0189,138.0816,137.0162,137.5175,274500
4/5/2021,139.1112,139.523,137.6787,138.0189,300600
4/6/2021,137.5623,138.1353,137.0162,137.0699,400300
4/7/2021,138.5023,139.4335,138.3681,138.6277,216500
4/8/2021,137.3206,138.5023,136.8819,138.189,233700
4/9/2021,138.1263,138.2785,137.4369,137.9294,181400
4/12/2021,137.9562,138.6904,137.7861,138.6904,246300
4/13/2021,139.4603,139.4782,138.1622,138.7709,220300
4/14/2021,139.8632,140.4541,139.5498,139.8901,172900
4/15/2021,140.8391,140.9465,140.1139,140.5436,179000
4/16/2021,141.0719,141.3673,140.6511,141.2778,162700
4/19/2021,140.0333,141.4389,139.6036,141.421,242300
4/20/2021,137.9652,138.6008,136.8908,138.5382,317900
4/21/2021,138.8963,139.2902,137.428,137.428,322400
4/22/2021,138.574,139.2902,138.2427,139.2186,227400
4/23/2021,138.762,139.2992,137.804,137.8667,233700
4/26/2021,137.4638,138.1532,137.4191,138.1532,249600
4/27/2021,136.8103,137.1326,136.3268,136.6133,490100
4/28/2021,137.2131,137.7055,136.8281,137.1594,236100
4/29/2021,136.47,137.6697,135.8075,137.428,377600
4/30/2021,134.9839,135.727,134.2049,134.375,394000
5/3/2021,136.291,136.7655,135.4942,135.6195,230900
5/4/2021,134.8227,135.7538,134.5183,135.6463,266700
5/5/2021,135.5658,136.3447,135.2883,136.1657,250800
5/6/2021,136.9445,137.2489,135.9687,137.1952,194200
5/7/2021,137.5623,137.625,137.0162,137.2848,162500
5/10/2021,138.8247,139.4156,138.5113,139.0664,264100
5/11/2021,136.2999,136.667,135.333,136.667,431200
5/12/2021,137.4459,139.3708,137.1147,139.2186,627500
5/13/2021,138.9769,139.1201,137.0878,137.7503,342600
5/14/2021,139.532,140.1139,139.3618,139.6662,315500
5/17/2021,142.0656,142.3521,140.9465,141.1883,436100
5/18/2021,143.8383,144.9575,143.534,143.6593,322500
5/19/2021,142.6118,142.8445,141.5643,142.0209,250200
5/20/2021,143.4444,143.7667,142.5401,142.6386,209300
5/21/2021,144.286,144.4203,143.5966,144.1427,211200
5/24/2021,145.7363,145.9154,145.1634,145.1992,236400
5/25/2021,145.2529,146.6495,144.7068,145.9333,199500
5/26/2021,146.8465,147.2046,145.7364,145.7811,231900
5/27/2021,148.2163,149.04,147.6433,147.7239,248600
5/28/2021,148.6013,149.3175,148.3596,148.8788,160000
6/1/2021,154.2954,154.6625,153.1225,153.5165,596500
6/2/2021,158.1362,158.3242,157.1156,157.3484,630300
6/3/2021,160.8579,161.2608,158.4943,158.736,478800
6/4/2021,163.311,163.5349,162.0576,162.6575,386900
6/7/2021,161.8696,163.1677,161.2518,162.9708,384400
6/8/2021,160.8042,162.0486,160.6072,161.9681,307100
6/9/2021,161.6368,161.8696,161.037,161.1802,207400
6/10/2021,161.3145,161.8338,160.9922,161.6816,194400
6/11/2021,162.4695,162.4695,161.61,161.8159,164500
6/14/2021,161.6816,162.0487,160.6878,162.0487,189900
6/15/2021,163.3468,163.6423,162.6574,163.3916,180900
6/16/2021,164.5913,165.5224,163.9288,164.6719,326000
6/17/2021,165.8089,165.9701,164.7345,165.6298,277400
6/18/2021,158.4943,159.703,157.8497,159.2643,735000
6/21/2021,160.1507,160.6252,158.0198,158.4675,284400
6/22/2021,160.6072,161.2071,160.1059,161.2071,237900
6/23/2021,159.1031,159.5866,157.6975,157.9034,611500
6/24/2021,159.0673,159.703,158.9599,159.703,164800
6/25/2021,159.4523,160.079,159.1748,159.3538,156100
6/28/2021,158.5301,159.1837,158.2526,159.0494,209100
6/29/2021,158.2257,158.7987,157.9303,157.9303,166900
6/30/2021,156.5336,157.796,156.3367,157.1066,313200
7/1/2021,157.1066,157.1961,156.0949,156.4172,181500
7/2/2021,157.599,158.3242,157.4289,157.9214,210300
7/6/2021,156.6142,157.993,155.2444,157.6349,288100
7/7/2021,157.2588,157.4558,156.2919,157.3663,128300
7/8/2021,155.9875,156.3456,154.931,155.0385,189500
7/9/2021,159.1748,160.0164,159.0494,159.0584,320700
7/12/2021,160.1685,160.6251,158.5033,159.1747,176000
7/13/2021,160.4192,160.6699,159.6672,160.2491,281900
7/14/2021,161.1534,162.0397,160.7594,161.4846,230700
7/15/2021,160.1954,160.5535,159.5955,159.9984,177800
7/16/2021,159.4791,160.5087,158.8077,160.5087,195700
7/19/2021,157.8408,158.4585,155.8084,158.181,261100
7/20/2021,159.4702,159.694,157.3841,157.6975,152000
7/21/2021,160.8669,161.0907,159.5239,159.5239,183200
7/22/2021,159.3538,161.3235,159.3091,161.1444,321200
7/23/2021,161.019,161.5473,159.9536,160.3834,195900
7/26/2021,160.7057,160.9564,160.1148,160.464,155700
7/27/2021,159.7567,160.3118,159.1031,160.3118,152700
7/28/2021,161.037,161.3682,159.6224,159.7567,143600
7/29/2021,162.4247,162.8186,161.592,161.9054,157400
7/30/2021,161.0101,162.1203,160.7684,161.6995,147200
8/2/2021,162.8365,163.6154,162.174,162.9439,167500
8/3/2021,166.4804,166.5162,163.893,164.3048,246900
8/4/2021,163.1051,164.5107,162.2456,163.5707,194600
8/5/2021,163.7139,164.269,163.0245,163.4095,128800
8/6/2021,161.798,162.5052,161.1891,162.174,183400
8/9/2021,161.6637,162.4157,161.3772,162.1561,163300
8/10/2021,161.0638,161.2608,159.5776,160.7505,220400
8/11/2021,162.3889,162.4694,161.5115,162.174,133400
8/12/2021,161.9949,162.1471,161.3324,162.0576,105600
8/13/2021,162.3531,162.3799,161.8696,162.2546,93100
8/16/2021,161.6905,161.7711,159.1927,160.7684,129800
8/17/2021,159.515,160.7505,158.9688,160.7505,213900
8/18/2021,157.3304,159.3449,157.1514,158.9151,227300
8/19/2021,150.9022,153.4628,150.186,152.3347,650600
8/20/2021,147.4195,148.3954,146.748,148.3327,448000
8/23/2021,151.0723,151.2782,148.8699,149.3981,329900
8/24/2021,153.1136,153.615,151.8244,152.0213,308100
8/25/2021,155.5578,155.8801,154.0626,154.3491,263300
8/26/2021,153.6239,155.5846,153.1763,155.3518,175200
8/27/2021,155.6741,155.7368,153.9462,154.0268,140300
8/30/2021,154.7609,155.5398,154.4207,155.5398,134400
